app,usage,start_time,end_time,created_at,tz,device_model
com.google.Chrome,668,1734853781,1734854449,1734854450,-21600,MacBook
com.sunsama.native-app,2,1734853779,1734853781,1734853781,-21600,MacBook
com.google.Chrome,25,1734853754,1734853779,1734853780,-21600,MacBook
com.sunsama.native-app,1,1734853753,1734853754,1734853755,-21600,MacBook
com.google.Chrome,5,1734853748,1734853753,1734853753,-21600,MacBook
com.sunsama.native-app,94,1734853654,1734853748,1734853749,-21600,MacBook
com.google.Chrome,7,1734853647,1734853654,1734853654,-21600,MacBook
com.sunsama.native-app,1,1734853646,1734853647,1734853648,-21600,MacBook
com.google.Chrome,5,1734853641,1734853646,1734853646,-21600,MacBook
com.sunsama.native-app,371,1734853270,1734853641,1734853641,-21600,MacBook
com.apple.Notes,3,1734853267,1734853270,1734853271,-21600,MacBook
com.apple.finder,0,1734853267,1734853267,1734853268,-21600,MacBook
com.apple.Notes,2,1734853265,1734853267,1734853267,-21600,MacBook
com.apple.finder,0,1734853265,1734853265,1734853266,-21600,MacBook
com.apple.Notes,30,1734853235,1734853265,1734853265,-21600,MacBook
com.apple.Notes,302,1734852104,1734852406,1734852406,-21600,MacBook
com.apple.finder,1,1734852103,1734852104,1734852104,-21600,MacBook
com.apple.Notes,0,1734852103,1734852103,1734852104,-21600,MacBook
com.apple.finder,1,1734852102,1734852103,1734852103,-21600,MacBook
com.apple.Notes,1,1734852101,1734852102,1734852103,-21600,MacBook
com.apple.finder,1,1734852100,1734852101,1734852101,-21600,MacBook
com.apple.Notes,1,1734852099,1734852100,1734852101,-21600,MacBook
com.apple.finder,0,1734852099,1734852099,1734852100,-21600,MacBook
com.apple.Notes,1,1734852098,1734852099,1734852099,-21600,MacBook
com.apple.finder,0,1734852098,1734852098,1734852098,-21600,MacBook
com.apple.Notes,3,1734852095,1734852098,1734852098,-21600,MacBook
com.apple.finder,1,1734852094,1734852095,1734852095,-21600,MacBook
com.apple.Notes,0,1734852094,1734852094,1734852095,-21600,MacBook
com.apple.finder,1,1734852093,1734852094,1734852094,-21600,MacBook
com.apple.Notes,0,1734852093,1734852093,1734852094,-21600,MacBook
com.apple.finder,1,1734852092,1734852093,1734852093,-21600,MacBook
com.apple.Notes,7,1734852085,1734852092,1734852093,-21600,MacBook
com.apple.finder,1,1734852084,1734852085,1734852086,-21600,MacBook
com.apple.Notes,4,1734852080,1734852084,1734852084,-21600,MacBook
com.google.Chrome,157,1734851923,1734852080,1734852080,-21600,MacBook
com.google.Chrome,505,1734850913,1734851418,1734851419,-21600,MacBook
com.apple.Notes,5,1734850908,1734850913,1734850913,-21600,MacBook
com.sunsama.native-app,2,1734850906,1734850908,1734850909,-21600,MacBook
com.google.Chrome,5,1734850901,1734850906,1734850907,-21600,MacBook
com.sunsama.native-app,16,1734850885,1734850901,1734850901,-21600,MacBook
com.sunsama.native-app,309,1734850376,1734850685,1734850685,-21600,MacBook
com.google.Chrome,177,1734850199,1734850376,1734850377,-21600,MacBook
com.sunsama.native-app,2,1734850197,1734850199,1734850200,-21600,MacBook
com.tinyspeck.chatlyio,4,1734850193,1734850197,1734850198,-21600,iPhone
com.sunsama.native-app,312,1734849229,1734849541,1734849541,-21600,MacBook
com.google.Chrome,3,1734849226,1734849229,1734849230,-21600,MacBook
com.sunsama.native-app,3,1734849223,1734849226,1734849226,-21600,MacBook
com.google.Chrome,2,1734849221,1734849223,1734849224,-21600,MacBook
com.sunsama.native-app,18,1734849203,1734849221,1734849221,-21600,MacBook
com.sunsama.native-app,299,1734848758,1734849057,1734849057,-21600,MacBook
com.google.Chrome,818,1734847940,1734848758,1734848758,-21600,MacBook
com.sunsama.native-app,1,1734847939,1734847940,1734847941,-21600,MacBook
com.apple.clock,1,1734847938,1734847939,1734847940,-21600,MacBook
com.google.Chrome,11,1734847927,1734847938,1734847939,-21600,MacBook
com.tinyspeck.chatlyio,2,1734847931,1734847933,1734847934,-21600,iPhone
com.apple.Notes,5,1734847922,1734847927,1734847927,-21600,MacBook
com.apple.clock,1,1734847921,1734847922,1734847923,-21600,MacBook
com.google.Chrome,0,1734847921,1734847921,1734847922,-21600,MacBook
com.sunsama.native-app,2,1734847919,1734847921,1734847921,-21600,MacBook
com.google.Chrome,15,1734847904,1734847919,1734847919,-21600,MacBook
com.apple.finder,2,1734847902,1734847904,1734847905,-21600,MacBook
com.apple.podcasts,2,1734847900,1734847902,1734847903,-21600,MacBook
com.google.Chrome,81,1734847819,1734847900,1734847901,-21600,MacBook
com.apple.clock,55,1734847764,1734847819,1734847820,-21600,MacBook
com.google.Chrome,36,1734847728,1734847764,1734847765,-21600,MacBook
com.apple.clock,9,1734847719,1734847728,1734847728,-21600,MacBook
com.apple.Notes,2,1734847717,1734847719,1734847719,-21600,MacBook
com.apple.clock,3,1734847714,1734847717,1734847718,-21600,MacBook
com.google.Chrome,96,1734847618,1734847714,1734847714,-21600,MacBook
com.apple.clock,1,1734847617,1734847618,1734847619,-21600,MacBook
com.apple.Notes,13,1734847604,1734847617,1734847617,-21600,MacBook
com.apple.clock,1,1734847603,1734847604,1734847605,-21600,MacBook
com.google.Chrome,182,1734847421,1734847603,1734847604,-21600,MacBook
com.apple.clock,21,1734847400,1734847421,1734847422,-21600,MacBook
com.google.Chrome,58,1734847342,1734847400,1734847401,-21600,MacBook
com.apple.clock,34,1734847308,1734847342,1734847342,-21600,MacBook
com.google.Chrome,288,1734847020,1734847308,1734847308,-21600,MacBook
com.tinyspeck.chatlyio,170,1734847058,1734847228,1734847229,-21600,iPhone
com.netease.cloudmusic,1,1734847054,1734847055,1734847056,-21600,iPhone
com.xingin.discover,2,1734847050,1734847052,1734847052,-21600,iPhone
com.apple.clock,12,1734847008,1734847020,1734847020,-21600,MacBook
com.apple.Notes,1,1734847007,1734847008,1734847009,-21600,MacBook
com.apple.finder,1,1734847006,1734847007,1734847007,-21600,MacBook
com.apple.Notes,32,1734846974,1734847006,1734847007,-21600,MacBook
com.apple.finder,0,1734846974,1734846974,1734846975,-21600,MacBook
com.apple.Notes,29,1734846945,1734846974,1734846974,-21600,MacBook
com.apple.finder,2,1734846943,1734846945,1734846945,-21600,MacBook
com.apple.clock,1,1734846942,1734846943,1734846944,-21600,MacBook
com.google.Chrome,48,1734846894,1734846942,1734846943,-21600,MacBook
com.apple.clock,1,1734846893,1734846894,1734846894,-21600,MacBook
com.google.Chrome,9,1734846884,1734846893,1734846893,-21600,MacBook
com.apple.clock,75,1734846809,1734846884,1734846885,-21600,MacBook
com.google.Chrome,8,1734846801,1734846809,1734846809,-21600,MacBook
com.apple.clock,4,1734846797,1734846801,1734846801,-21600,MacBook
com.google.Chrome,7,1734846790,1734846797,1734846797,-21600,MacBook
com.apple.clock,191,1734846599,1734846790,1734846790,-21600,MacBook
com.google.Chrome,69,1734846530,1734846599,1734846600,-21600,MacBook
com.apple.finder,2,1734846528,1734846530,1734846531,-21600,MacBook
com.apple.Notes,21,1734846507,1734846528,1734846529,-21600,MacBook
com.apple.podcasts,38,1734846469,1734846507,1734846507,-21600,MacBook
com.google.Chrome,3,1734846466,1734846469,1734846469,-21600,MacBook
com.apple.finder,1,1734846465,1734846466,1734846467,-21600,MacBook
com.apple.Notes,2,1734846463,1734846465,1734846465,-21600,MacBook
com.google.Chrome,140,1734846323,1734846463,1734846463,-21600,MacBook
com.apple.podcasts,5,1734846318,1734846323,1734846323,-21600,MacBook
com.google.Chrome,10,1734846308,1734846318,1734846318,-21600,MacBook
com.apple.Notes,0,1734846308,1734846308,1734846308,-21600,MacBook
com.sunsama.native-app,1,1734846307,1734846308,1734846308,-21600,MacBook
com.google.Chrome,50,1734846257,1734846307,1734846307,-21600,MacBook
com.apple.podcasts,3,1734846254,1734846257,1734846258,-21600,MacBook
com.google.Chrome,1,1734846253,1734846254,1734846254,-21600,MacBook
com.apple.Notes,1,1734846252,1734846253,1734846254,-21600,MacBook
com.google.Chrome,34,1734846218,1734846252,1734846252,-21600,MacBook
com.apple.Notes,18,1734846200,1734846218,1734846219,-21600,MacBook
com.sunsama.native-app,1,1734846199,1734846200,1734846200,-21600,MacBook
com.google.Chrome,94,1734846105,1734846199,1734846199,-21600,MacBook
com.apple.Notes,25,1734846080,1734846105,1734846105,-21600,MacBook
com.google.Chrome,44,1734846036,1734846080,1734846081,-21600,MacBook
com.apple.Notes,35,1734846001,1734846036,1734846036,-21600,MacBook
com.sunsama.native-app,1,1734846000,1734846001,1734846002,-21600,MacBook
com.google.Chrome,292,1734845708,1734846000,1734846001,-21600,MacBook
com.google.Chrome,584,1734843890,1734844474,1734844474,-21600,MacBook
com.apple.podcasts,5,1734843885,1734843890,1734843890,-21600,MacBook
com.google.Chrome,38,1734843847,1734843885,1734843885,-21600,MacBook
com.apple.podcasts,2,1734843845,1734843847,1734843847,-21600,MacBook
com.google.Chrome,5,1734843840,1734843845,1734843846,-21600,MacBook
com.apple.podcasts,1,1734843839,1734843840,1734843840,-21600,MacBook
com.google.Chrome,5,1734843834,1734843839,1734843839,-21600,MacBook
com.apple.podcasts,2,1734843832,1734843834,1734843834,-21600,MacBook
com.google.Chrome,11,1734843821,1734843832,1734843833,-21600,MacBook
com.apple.podcasts,3,1734843818,1734843821,1734843821,-21600,MacBook
com.google.Chrome,4,1734843814,1734843818,1734843818,-21600,MacBook
com.apple.podcasts,2,1734843812,1734843814,1734843814,-21600,MacBook
com.google.Chrome,252,1734843560,1734843812,1734843812,-21600,MacBook
com.sunsama.native-app,6,1734843554,1734843560,1734843561,-21600,MacBook
com.apple.Notes,3,1734843551,1734843554,1734843555,-21600,MacBook
com.google.Chrome,2,1734843549,1734843551,1734843551,-21600,MacBook
com.sunsama.native-app,14,1734843535,1734843549,1734843550,-21600,MacBook
com.google.Chrome,204,1734843331,1734843535,1734843536,-21600,MacBook
com.apple.finder,1,1734843330,1734843331,1734843331,-21600,MacBook
com.google.Chrome,17,1734843313,1734843330,1734843330,-21600,MacBook
com.apple.finder,3,1734843310,1734843313,1734843313,-21600,MacBook
com.apple.Notes,21,1734843289,1734843310,1734843311,-21600,MacBook
com.google.Chrome,1,1734843288,1734843289,1734843290,-21600,MacBook
com.apple.podcasts,3,1734843285,1734843288,1734843288,-21600,MacBook
com.apple.Notes,18,1734843267,1734843285,1734843285,-21600,MacBook
com.google.Chrome,698,1734842569,1734843267,1734843267,-21600,MacBook
com.apple.podcasts,41,1734842528,1734842569,1734842570,-21600,MacBook
com.google.Chrome,132,1734842396,1734842528,1734842529,-21600,MacBook
com.apple.podcasts,7,1734842389,1734842396,1734842396,-21600,MacBook
com.google.Chrome,54,1734842335,1734842389,1734842389,-21600,MacBook
com.apple.podcasts,44,1734842291,1734842335,1734842336,-21600,MacBook
com.google.Chrome,2,1734842289,1734842291,1734842292,-21600,MacBook
com.apple.podcasts,3,1734842286,1734842289,1734842290,-21600,MacBook
com.google.Chrome,0,1734842286,1734842286,1734842287,-21600,MacBook
com.apple.podcasts,6,1734842280,1734842286,1734842286,-21600,MacBook
com.google.Chrome,3,1734842277,1734842280,1734842281,-21600,MacBook
com.apple.podcasts,13,1734842264,1734842277,1734842277,-21600,MacBook
com.apple.Notes,4,1734842260,1734842264,1734842264,-21600,MacBook
com.google.Chrome,346,1734841914,1734842260,1734842261,-21600,MacBook
com.sunsama.native-app,2,1734841912,1734841914,1734841914,-21600,MacBook
com.google.Chrome,10,1734841902,1734841912,1734841913,-21600,MacBook
com.sunsama.native-app,28,1734841874,1734841902,1734841903,-21600,MacBook
com.google.Chrome,7,1734841867,1734841874,1734841875,-21600,MacBook
com.sunsama.native-app,16,1734841851,1734841867,1734841867,-21600,MacBook
com.apple.finder,2,1734841849,1734841851,1734841852,-21600,MacBook
com.apple.Notes,4,1734841845,1734841849,1734841850,-21600,MacBook
com.sunsama.native-app,2,1734841843,1734841845,1734841846,-21600,MacBook
com.tencent.xinWeChat,0,1734841843,1734841843,1734841844,-21600,MacBook
com.sunsama.native-app,1,1734841842,1734841843,1734841844,-21600,MacBook
com.google.Chrome,1,1734841841,1734841842,1734841843,-21600,MacBook
com.sunsama.native-app,9,1734841832,1734841841,1734841841,-21600,MacBook
com.apple.Notes,7,1734841825,1734841832,1734841833,-21600,MacBook
com.google.Chrome,193,1734841632,1734841825,1734841825,-21600,MacBook
com.apple.Notes,20,1734841612,1734841632,1734841633,-21600,MacBook
com.google.Chrome,4,1734841608,1734841612,1734841613,-21600,MacBook
com.apple.Notes,18,1734841590,1734841608,1734841609,-21600,MacBook
com.google.Chrome,151,1734841439,1734841590,1734841590,-21600,MacBook
com.google.Chrome,1138,1734840295,1734841433,1734841434,-21600,MacBook
com.apple.BarcodeScanner,21,1734840330,1734840351,1734840352,-21600,iPhone
com.apple.AuthenticationServicesUI,7,1734840333,1734840340,1734840340,-21600,iPhone
com.tencent.xin,17,1734840309,1734840326,1734840326,-21600,iPhone
com.tinyspeck.chatlyio,1,1734840307,1734840308,1734840309,-21600,iPhone
com.google.Chrome,470,1734839590,1734840060,1734840060,-21600,MacBook
com.apple.Notes,13,1734839577,1734839590,1734839591,-21600,MacBook
com.apple.clock,0,1734839577,1734839577,1734839578,-21600,MacBook
com.apple.Notes,2,1734839575,1734839577,1734839577,-21600,MacBook
com.apple.finder,2,1734839573,1734839575,1734839575,-21600,MacBook
com.google.Chrome,120,1734839453,1734839573,1734839574,-21600,MacBook
com.apple.finder,1,1734839452,1734839453,1734839453,-21600,MacBook
com.apple.Notes,14,1734839438,1734839452,1734839452,-21600,MacBook
com.apple.finder,2,1734839436,1734839438,1734839438,-21600,MacBook
com.google.Chrome,75,1734839361,1734839436,1734839436,-21600,MacBook
com.apple.mobilesafari,10,1734839355,1734839365,1734839366,-21600,iPad
com.google.Chrome,371,1734838275,1734838646,1734838647,-21600,MacBook
com.google.Chrome,1236,1734836411,1734837647,1734837647,-21600,MacBook
com.tencent.xin,11,1734837492,1734837503,1734837504,-21600,iPhone
com.tencent.xin,72,1734837140,1734837212,1734837213,-21600,iPhone
com.tencent.xin,1,1734836403,1734836404,1734836405,-21600,iPhone
com.apple.camera,0,1734836404,1734836404,1734836405,-21600,iPhone
com.tencent.xin,10,1734836392,1734836402,1734836403,-21600,iPhone
com.xingin.discover,13,1734836332,1734836345,1734836345,-21600,iPhone
com.tencent.xin,1,1734836331,1734836332,1734836333,-21600,iPhone
com.xingin.discover,1,1734836330,1734836331,1734836331,-21600,iPhone
com.tencent.xin,30,1734836300,1734836330,1734836330,-21600,iPhone
com.xingin.discover,18,1734836282,1734836300,1734836300,-21600,iPhone
com.tencent.xin,6,1734836276,1734836282,1734836282,-21600,iPhone
com.xingin.discover,23,1734836253,1734836276,1734836277,-21600,iPhone
com.tencent.xin,12,1734836241,1734836253,1734836254,-21600,iPhone
com.xingin.discover,13,1734836228,1734836241,1734836241,-21600,iPhone
com.tencent.xin,18,1734836210,1734836228,1734836229,-21600,iPhone
com.google.Maps,14,1734836196,1734836210,1734836211,-21600,iPhone
com.tencent.xin,9,1734836187,1734836196,1734836197,-21600,iPhone
com.google.Maps,1,1734836186,1734836187,1734836188,-21600,iPhone
com.xingin.discover,12,1734836174,1734836186,1734836187,-21600,iPhone
com.google.Maps,2,1734836172,1734836174,1734836175,-21600,iPhone
com.tencent.xin,23,1734836149,1734836172,1734836172,-21600,iPhone
com.google.Maps,36,1734836113,1734836149,1734836150,-21600,iPhone
com.tencent.xin,443,1734835669,1734836112,1734836113,-21600,iPhone
com.xingin.discover,89,1734835580,1734835669,1734835670,-21600,iPhone
com.tencent.xin,17,1734835563,1734835580,1734835580,-21600,iPhone
com.google.Chrome,325,1734835250,1734835575,1734835575,-21600,MacBook
com.xingin.discover,15,1734835548,1734835563,1734835564,-21600,iPhone
com.tencent.xin,16,1734835532,1734835548,1734835548,-21600,iPhone
com.xingin.discover,256,1734835276,1734835532,1734835533,-21600,iPhone
com.apple.finder,5,1734835245,1734835250,1734835251,-21600,MacBook
com.google.Chrome,2,1734835243,1734835245,1734835246,-21600,MacBook
com.apple.finder,1,1734835242,1734835243,1734835244,-21600,MacBook
com.google.Chrome,8,1734835234,1734835242,1734835243,-21600,MacBook
com.apple.finder,1,1734835233,1734835234,1734835235,-21600,MacBook
com.google.Chrome,144,1734835089,1734835233,1734835233,-21600,MacBook
com.google.Chrome,300,1734834034,1734834334,1734834335,-21600,MacBook
com.xingin.discover,2,1734834154,1734834156,1734834157,-21600,iPhone
com.xingin.discover,51,1734834094,1734834145,1734834146,-21600,iPhone
com.xingin.discover,557,1734833492,1734834049,1734834050,-21600,iPhone
com.google.Chrome,300,1734833529,1734833829,1734833830,-21600,MacBook
com.tencent.xin,11,1734833479,1734833490,1734833490,-21600,iPhone
com.google.Chrome,460,1734832840,1734833300,1734833300,-21600,MacBook
com.tencent.xin,20,1734832966,1734832986,1734832987,-21600,iPhone
com.tencent.xin,13,1734832839,1734832852,1734832853,-21600,iPhone
com.google.Maps,24,1734832815,1734832839,1734832839,-21600,iPhone
com.tencent.xin,4,1734832811,1734832815,1734832815,-21600,iPhone
com.google.Maps,16,1734832795,1734832811,1734832812,-21600,iPhone
com.tencent.xin,15,1734832779,1734832794,1734832794,-21600,iPhone
com.tencent.xin,1,1734832777,1734832778,1734832779,-21600,iPhone
com.google.Chrome,505,1734832056,1734832561,1734832562,-21600,MacBook
com.tencent.xin,11,1734832309,1734832320,1734832321,-21600,iPhone
com.google.Maps,7,1734832302,1734832309,1734832310,-21600,iPhone
com.tencent.xin,28,1734832273,1734832301,1734832302,-21600,iPhone
com.apple.finder,251,1734831805,1734832056,1734832056,-21600,MacBook
com.google.Chrome,600,1734831205,1734831805,1734831805,-21600,MacBook
com.google.Chrome,304,1734830740,1734831044,1734831045,-21600,MacBook
com.google.Chrome,583,1734829565,1734830148,1734830148,-21600,MacBook
com.apple.finder,62,1734829503,1734829565,1734829565,-21600,MacBook
com.google.Chrome,19,1734829484,1734829503,1734829503,-21600,MacBook
com.apple.Notes,61,1734829423,1734829484,1734829485,-21600,MacBook
com.google.Chrome,5,1734829418,1734829423,1734829423,-21600,MacBook
com.apple.Notes,0,1734829418,1734829418,1734829418,-21600,MacBook
com.google.Chrome,11,1734829407,1734829418,1734829418,-21600,MacBook
com.apple.Notes,17,1734829390,1734829407,1734829408,-21600,MacBook
com.google.Chrome,343,1734829047,1734829390,1734829390,-21600,MacBook
com.apple.finder,37,1734829010,1734829047,1734829048,-21600,MacBook
com.apple.clock,10,1734829000,1734829010,1734829010,-21600,MacBook
com.apple.finder,13,1734828987,1734829000,1734829001,-21600,MacBook
com.apple.Notes,107,1734828880,1734828987,1734828988,-21600,MacBook
com.google.Chrome,79,1734828801,1734828880,1734828880,-21600,MacBook
com.apple.Notes,4,1734828797,1734828801,1734828802,-21600,MacBook
com.apple.finder,2,1734828795,1734828797,1734828798,-21600,MacBook
com.google.Chrome,104,1734828691,1734828795,1734828795,-21600,MacBook
com.google.Chrome,343,1734827872,1734828215,1734828216,-21600,MacBook
com.microsoft.Office.Outlook,9,1734827926,1734827935,1734827935,-21600,iPhone
com.microsoft.Office.Outlook,4,1734827920,1734827924,1734827925,-21600,iPhone
com.sunsama.native-app,92,1734827780,1734827872,1734827873,-21600,MacBook
com.apple.finder,1,1734827779,1734827780,1734827781,-21600,MacBook
com.google.Chrome,1,1734827778,1734827779,1734827780,-21600,MacBook
com.apple.finder,1,1734827777,1734827778,1734827779,-21600,MacBook
com.google.Chrome,46,1734827731,1734827777,1734827778,-21600,MacBook
com.apple.finder,1,1734827730,1734827731,1734827731,-21600,MacBook
com.apple.systempreferences,1,1734827729,1734827730,1734827730,-21600,MacBook
com.google.Chrome,12,1734827717,1734827729,1734827729,-21600,MacBook
com.apple.systempreferences,2,1734827715,1734827717,1734827718,-21600,MacBook
com.google.Chrome,44,1734827671,1734827715,1734827716,-21600,MacBook
com.apple.systempreferences,8,1734827663,1734827671,1734827672,-21600,MacBook
com.google.Chrome,7,1734827656,1734827663,1734827664,-21600,MacBook
com.apple.systempreferences,16,1734827640,1734827656,1734827657,-21600,MacBook
com.google.Chrome,1,1734827639,1734827640,1734827641,-21600,MacBook
com.apple.systempreferences,8,1734827631,1734827639,1734827639,-21600,MacBook
com.apple.finder,5,1734827626,1734827631,1734827631,-21600,MacBook
com.valvesoftware.steam,16,1734827610,1734827626,1734827627,-21600,MacBook
com.google.Chrome,56,1734827554,1734827610,1734827611,-21600,MacBook
com.valvesoftware.steam,54,1734827500,1734827554,1734827554,-21600,MacBook
com.microsoft.Office.Outlook,61,1734827456,1734827517,1734827517,-21600,iPhone
com.apple.systempreferences,2,1734827498,1734827500,1734827501,-21600,MacBook
com.valvesoftware.steam,3,1734827495,1734827498,1734827500,-21600,MacBook
com.apple.systempreferences,3,1734827492,1734827495,1734827496,-21600,MacBook
com.valvesoftware.steam,4,1734827488,1734827492,1734827493,-21600,MacBook
com.apple.systempreferences,27,1734827461,1734827488,1734827488,-21600,MacBook
com.valvesoftware.steam,10,1734827451,1734827461,1734827462,-21600,MacBook
com.xfinity.digitalhome,4,1734827452,1734827456,1734827456,-21600,iPhone
com.apple.systempreferences,3,1734827448,1734827451,1734827452,-21600,MacBook
com.valvesoftware.steam,22,1734827426,1734827448,1734827449,-21600,MacBook
com.apple.systempreferences,2,1734827424,1734827426,1734827427,-21600,MacBook
com.valvesoftware.steam,0,1734827424,1734827424,1734827425,-21600,MacBook
com.apple.systempreferences,1,1734827423,1734827424,1734827424,-21600,MacBook
com.valvesoftware.steam,0,1734827423,1734827423,1734827424,-21600,MacBook
com.apple.systempreferences,11,1734827412,1734827423,1734827424,-21600,MacBook
com.apple.finder,1,1734827411,1734827412,1734827412,-21600,MacBook
com.microsoft.Outlook,1,1734827410,1734827411,1734827412,-21600,MacBook
com.adobe.acc.AdobeCreativeCloud,2,1734827408,1734827410,1734827411,-21600,MacBook
com.microsoft.Outlook,22,1734827386,1734827408,1734827409,-21600,MacBook
com.apple.systempreferences,14,1734827372,1734827386,1734827387,-21600,MacBook
com.apple.finder,13,1734827346,1734827359,1734827359,-21600,MacBook
com.microsoft.VSCode,4,1734827342,1734827346,1734827346,-21600,MacBook
com.apple.finder,9,1734827333,1734827342,1734827343,-21600,MacBook
com.sunsama.native-app,19,1734827314,1734827333,1734827333,-21600,MacBook
com.apple.finder,5,1734827309,1734827314,1734827314,-21600,MacBook
com.apple.Preview,6,1734827303,1734827309,1734827309,-21600,MacBook
com.apple.finder,6,1734827297,1734827303,1734827303,-21600,MacBook
com.sunsama.native-app,2,1734827295,1734827297,1734827300,-21600,MacBook
com.apple.finder,2,1734827293,1734827295,1734827296,-21600,MacBook
com.sunsama.native-app,1,1734827292,1734827293,1734827294,-21600,MacBook
com.apple.finder,0,1734827292,1734827292,1734827293,-21600,MacBook
com.sunsama.native-app,1,1734827291,1734827292,1734827292,-21600,MacBook
com.apple.finder,19,1734827272,1734827291,1734827292,-21600,MacBook
com.apple.systempreferences,5,1734827267,1734827272,1734827273,-21600,MacBook
com.valvesoftware.steam,3,1734827264,1734827267,1734827267,-21600,MacBook
com.apple.systempreferences,3,1734827261,1734827264,1734827265,-21600,MacBook
com.valvesoftware.steam,1,1734827260,1734827261,1734827262,-21600,MacBook
com.apple.systempreferences,1,1734827259,1734827260,1734827261,-21600,MacBook
com.valvesoftware.steam,1,1734827258,1734827259,1734827260,-21600,MacBook
com.apple.systempreferences,1,1734827257,1734827258,1734827259,-21600,MacBook
com.valvesoftware.steam,2,1734827255,1734827257,1734827257,-21600,MacBook
com.apple.systempreferences,9,1734827246,1734827255,1734827256,-21600,MacBook
com.valvesoftware.steam,0,1734827246,1734827246,1734827248,-21600,MacBook
com.apple.systempreferences,1,1734827245,1734827246,1734827247,-21600,MacBook
com.valvesoftware.steam,0,1734827234,1734827234,1734827235,-21600,MacBook
com.apple.systempreferences,2,1734827232,1734827234,1734827234,-21600,MacBook
com.valvesoftware.steam,0,1734827232,1734827232,1734827233,-21600,MacBook
com.apple.systempreferences,10,1734827222,1734827232,1734827232,-21600,MacBook
com.valvesoftware.steam,2,1734827220,1734827222,1734827223,-21600,MacBook
com.apple.systempreferences,1,1734827219,1734827220,1734827221,-21600,MacBook
com.valvesoftware.steam,0,1734827219,1734827219,1734827220,-21600,MacBook
com.apple.systempreferences,50,1734827169,1734827219,1734827220,-21600,MacBook
com.apple.finder,0,1734827169,1734827169,1734827170,-21600,MacBook
com.apple.systempreferences,1,1734827168,1734827169,1734827169,-21600,MacBook
com.sunsama.native-app,1,1734827167,1734827168,1734827169,-21600,MacBook
com.xfinity.digitalhome,6,1734827154,1734827160,1734827161,-21600,iPhone
com.apple.systempreferences,1,1734827154,1734827155,1734827156,-21600,MacBook
com.apple.finder,3,1734827151,1734827154,1734827154,-21600,MacBook
com.google.Chrome,15,1734827136,1734827151,1734827151,-21600,MacBook
com.sunsama.native-app,13,1734827123,1734827136,1734827137,-21600,MacBook
com.xfinity.digitalhome,65,1734826989,1734827054,1734827055,-21600,iPhone
com.microsoft.Office.Outlook,13,1734826973,1734826986,1734826987,-21600,iPhone
com.sunsama.native-app,357,1734826176,1734826533,1734826533,-21600,MacBook
com.google.Chrome,28,1734826148,1734826176,1734826176,-21600,MacBook
com.sunsama.native-app,199,1734825949,1734826148,1734826148,-21600,MacBook
com.google.Chrome,2,1734825947,1734825949,1734825950,-21600,MacBook
com.sunsama.native-app,3,1734825944,1734825947,1734825948,-21600,MacBook
com.google.Chrome,112,1734825832,1734825944,1734825945,-21600,MacBook
com.sunsama.native-app,19,1734825813,1734825832,1734825832,-21600,MacBook
com.google.Chrome,4,1734825809,1734825813,1734825813,-21600,MacBook
com.sunsama.native-app,1,1734825808,1734825809,1734825809,-21600,MacBook
com.google.Chrome,11,1734825797,1734825808,1734825808,-21600,MacBook
com.sunsama.native-app,2,1734825795,1734825797,1734825797,-21600,MacBook
com.google.Chrome,1,1734825794,1734825795,1734825796,-21600,MacBook
com.sunsama.native-app,31,1734825763,1734825794,1734825794,-21600,MacBook
com.google.Chrome,12,1734825751,1734825763,1734825763,-21600,MacBook
com.sunsama.native-app,3,1734825748,1734825751,1734825752,-21600,MacBook
com.google.Chrome,68,1734825680,1734825748,1734825748,-21600,MacBook
com.microsoft.Office.Outlook,32,1734825656,1734825688,1734825689,-21600,iPhone
com.sunsama.native-app,313,1734825367,1734825680,1734825680,-21600,MacBook
com.xingin.discover,2,1734825653,1734825655,1734825655,-21600,iPhone
com.google.Chrome,4,1734825363,1734825367,1734825367,-21600,MacBook
com.sunsama.native-app,86,1734825277,1734825363,1734825363,-21600,MacBook
com.google.Chrome,4,1734825273,1734825277,1734825277,-21600,MacBook
com.sunsama.native-app,225,1734825048,1734825273,1734825274,-21600,MacBook
com.apple.Notes,21,1734825027,1734825048,1734825048,-21600,MacBook
com.apple.systempreferences,1,1734825026,1734825027,1734825027,-21600,MacBook
com.google.Chrome,49,1734824977,1734825026,1734825026,-21600,MacBook
com.apple.systempreferences,2,1734824975,1734824977,1734824978,-21600,MacBook
com.sunsama.native-app,1,1734824974,1734824975,1734824975,-21600,MacBook
com.google.Chrome,2,1734824972,1734824974,1734824975,-21600,MacBook
com.sunsama.native-app,3,1734824969,1734824972,1734824973,-21600,MacBook
com.google.Chrome,3,1734824966,1734824969,1734824969,-21600,MacBook
com.sunsama.native-app,1,1734824955,1734824956,1734824960,-21600,MacBook
com.google.Chrome,4,1734824951,1734824955,1734824959,-21600,MacBook
com.apple.systempreferences,0,1734824951,1734824951,1734824956,-21600,MacBook
com.sunsama.native-app,2,1734824946,1734824948,1734824949,-21600,MacBook
com.apple.finder,3,1734824943,1734824946,1734824946,-21600,MacBook
todesktop.com.ToDesktop-Installer,1,1734824942,1734824943,1734824943,-21600,MacBook
com.google.Chrome,1,1734824941,1734824942,1734824943,-21600,MacBook
